timestamp,location_name,area_name,camera_id,camera_type,network_name,ip_address,crowd_count,threat_status,density_level,session_duration,connection_status,reconnect_attempts
2026-05-14T18:17:27.111766,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:17:27.293251,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:17:27.461858,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:17:30.158410,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,HIGH RISK,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:17:30.166336,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,HIGH RISK,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:17:31.910615,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,HIGH RISK,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:17:32.719818,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,SUSPICIOUS,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:17:33.036810,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,HIGH RISK,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:17:33.044453,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,HIGH RISK,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:17:35.126912,Unknown,Unknown,0,Webcam,Local,127.0.0.1,2,NORMAL,0.07233796296296297,0.0,DISCONNECTED,0
2026-05-14T18:17:35.133981,Unknown,Unknown,0,Webcam,Local,127.0.0.1,2,NORMAL,0.07233796296296297,0.0,DISCONNECTED,0
2026-05-14T18:17:35.493033,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:17:38.138923,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
